gameId,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redRiftHeralds,blueWins,blueKd/a,redKd/a,D_'AIR_DRAGON'_None_,D_'EARTH_DRAGON'_None_,D_'FIRE_DRAGON'_None_,D_'WATER_DRAGON'_None_,D__None_'AIR_DRAGON',D__None_'EARTH_DRAGON',D__None_'FIRE_DRAGON',D__None_'WATER_DRAGON',D__None__None_,T_'BOT_LANE'_None_,T_'MID_LANE'_None_,T_'TOP_LANE'_None_,T__None_'BOT_LANE',T__None_'MID_LANE',T__None_'TOP_LANE',T__None__None_
4081638041,18787,2302,36,7.2,245,59,0,8,3,11,15,5,1,0,1,0,0,1,0,0,16254,1689,34,6.8,224,58,0,3,8,4,21,2,0,0,1,0,1,0,0,1,1,6.333333333333333,0.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4226051419,16076,4106,35,7.0,259,61,0,3,5,2,20,2,0,0,0,0,0,0,0,0,16162,3592,35,7.0,233,45,0,5,3,4,15,5,0,0,0,0,0,0,0,0,0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4199908105,32403,4753,55,11.0,113,0,0,21,25,58,0,0,0,0,0,0,0,0,0,0,33182,2157,56,11.2,105,0,0,25,21,58,0,0,0,0,0,0,0,0,0,0,0,3.16,3.9523809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4207312885,15402,3152,34,6.8,207,52,0,4,5,7,56,7,0,0,0,0,0,0,0,0,16820,2545,34,6.8,225,48,0,5,4,4,39,6,0,0,0,0,0,0,0,0,0,2.2,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4221611090,15996,1756,34,6.8,217,44,0,5,5,7,19,5,0,0,0,0,0,0,0,0,17815,2915,36,7.2,252,58,0,5,5,3,14,6,1,0,1,0,1,0,0,0,1,2.4,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4152448332,15874,3904,35,7.0,249,60,0,3,2,3,17,6,0,0,0,0,0,0,0,1,15508,2943,35,7.0,266,53,0,2,3,2,22,7,0,0,0,0,0,0,0,0,1,3.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4131153678,16308,3453,35,7.0,217,52,0,7,4,5,20,5,0,0,0,0,0,0,0,0,15107,2397,33,6.6,193,41,0,4,7,6,15,2,0,0,0,0,0,0,0,0,0,3.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4234135214,18585,1700,35,7.0,227,51,0,10,7,10,37,2,0,0,0,0,0,0,0,0,17554,884,35,7.0,196,59,0,7,10,10,18,4,1,0,1,0,1,0,0,1,0,2.857142857142857,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4185931501,15424,3704,33,6.6,178,46,0,6,11,4,16,3,0,0,0,0,0,0,0,0,17888,4065,34,6.8,224,38,0,11,6,11,62,5,0,0,0,0,0,0,0,1,0,0.9090909090909091,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4211199599,17892,3792,34,6.8,205,36,0,12,6,13,22,0,0,0,0,0,0,0,0,0,15929,2199,35,7.0,208,41,0,6,12,4,18,3,0,0,0,0,0,0,0,0,0,4.166666666666667,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4186855259,20382,1482,39,7.8,244,70,0,14,0,7,31,3,0,0,0,0,0,0,0,0,12780,1720,31,6.2,190,38,0,0,14,0,12,1,0,0,0,0,0,0,0,0,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3880400658,18575,2690,34,6.8,178,41,0,11,12,14,17,7,0,0,0,0,0,0,0,0,19521,2921,36,7.2,219,48,0,12,11,10,18,3,0,0,0,0,0,0,0,0,0,2.0833333333333335,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4214578058,16036,1871,34,6.8,210,57,0,6,2,5,18,1,0,0,0,0,0,0,0,1,14557,2402,33,6.6,222,49,0,2,6,2,17,4,0,0,0,0,0,0,0,0,0,5.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4198162639,17345,1920,36,7.2,259,56,0,6,2,10,40,3,0,0,0,0,0,0,0,1,14672,1465,33,6.6,245,40,0,2,6,4,15,5,0,0,0,0,0,0,0,0,1,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4229545810,14379,2879,34,6.8,213,52,0,2,5,3,39,4,0,0,0,0,0,0,0,0,16307,2997,35,7.0,244,48,0,5,2,2,43,6,0,0,0,0,0,0,0,0,0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4250225802,18292,2382,35,7.0,218,53,0,10,6,8,16,3,0,0,0,0,0,0,0,0,14379,2349,33,6.6,145,42,0,6,10,5,17,1,0,0,0,0,0,0,0,0,1,3.0,1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4232823991,17092,2422,36,7.2,271,75,0,4,4,4,12,6,0,0,0,0,0,0,0,1,15849,2384,35,7.0,228,47,0,4,4,6,15,3,0,0,0,0,0,0,0,0,1,2.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4213389818,18092,3137,39,7.8,251,60,0,8,4,6,18,3,0,0,0,0,0,0,0,0,16435,2205,36,7.2,250,56,0,4,8,5,17,3,0,0,0,0,0,0,0,0,0,3.5,1.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4241506305,16234,4559,34,6.8,220,60,0,5,6,3,39,4,0,0,0,0,0,0,0,1,15793,2153,34,6.8,215,47,0,6,5,8,24,5,0,0,0,0,0,0,0,0,1,1.3333333333333333,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4174542348,16050,2310,36,7.2,237,73,0,3,5,6,15,6,0,0,0,0,0,0,0,0,15739,1999,34,6.8,210,53,0,5,3,9,55,3,0,0,0,0,0,0,0,0,0,1.8,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4142076384,14422,1802,34,6.8,227,56,0,1,8,1,17,2,0,0,0,0,0,0,0,0,19430,4147,39,7.8,272,67,0,8,1,6,19,4,1,0,1,0,1,0,0,1,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4161138687,15338,2638,35,7.0,236,52,0,3,8,6,21,4,0,0,0,0,0,0,0,0,16992,2827,35,7.0,251,44,0,8,3,9,24,7,0,0,0,0,0,0,0,0,0,1.125,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4241669116,19012,4462,36,7.2,232,40,0,13,6,9,20,4,0,0,0,0,0,0,0,1,16241,3456,32,6.4,192,44,0,6,13,7,65,3,0,0,0,0,0,0,0,0,0,3.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4184395247,33689,2564,57,11.4,121,0,0,24,23,59,1,0,0,0,0,0,0,0,0,0,34124,4014,56,11.2,118,0,0,23,24,52,2,0,1,0,2,2,0,0,0,0,1,3.608695652173913,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4079064581,19008,3213,35,7.0,233,50,0,11,6,9,16,5,0,0,0,0,0,0,0,0,17184,1374,34,6.8,241,37,0,6,11,8,25,4,0,0,0,0,0,0,0,0,1,3.3333333333333335,1.2727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4243828149,15237,2932,36,7.2,222,69,0,2,1,3,52,3,0,0,0,0,0,0,0,1,15208,2118,35,7.0,262,55,0,1,2,2,17,6,0,0,0,0,0,0,0,0,0,5.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4190850933,17727,1397,37,7.4,208,52,0,11,2,12,25,3,0,0,0,0,0,0,0,0,14730,1295,33,6.6,225,48,0,2,11,2,14,5,0,0,0,0,0,0,0,0,1,11.5,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4179395053,16838,1508,34,6.8,233,37,0,8,4,10,22,7,0,0,0,0,0,0,0,1,15305,1455,34,6.8,225,56,0,4,8,4,19,5,0,0,0,0,0,0,0,0,1,4.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4200820287,15522,3212,34,6.8,234,42,0,4,0,8,64,6,0,0,0,0,0,0,0,0,12977,3632,31,6.2,217,38,0,0,4,0,21,4,0,0,0,0,0,0,0,0,1,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4189458684,17235,3270,35,7.0,245,78,0,6,5,6,39,8,0,0,0,0,0,0,0,1,15196,2871,34,6.8,210,51,0,5,6,8,61,6,0,0,0,0,0,0,0,0,0,2.4,2.1666666666666665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4163651678,18089,3894,37,7.4,237,65,0,7,10,11,16,6,0,0,0,0,0,0,0,0,18222,2647,36,7.2,242,45,0,10,7,14,17,6,0,0,0,0,0,0,0,0,1,1.8,3.4285714285714284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4049649066,16293,3293,34,6.8,201,52,0,6,19,7,14,1,0,0,0,0,0,0,0,0,22221,4946,36,7.2,204,54,0,19,6,22,18,3,1,0,1,0,0,1,0,1,0,0.6842105263157895,6.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4081616289,17393,6418,37,7.4,217,60,0,7,3,8,40,1,0,0,0,0,0,0,0,1,14087,3317,33,6.6,225,32,0,3,7,2,34,2,0,0,0,0,0,0,0,0,1,5.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4121274777,17203,2318,36,7.2,229,53,0,6,8,8,16,4,0,0,0,0,0,0,0,0,16674,3614,35,7.0,217,51,0,8,6,6,17,7,0,0,0,0,0,0,0,0,0,1.75,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4098939662,15222,2297,34,6.8,222,40,0,4,3,4,17,3,0,0,0,0,0,0,0,0,15009,2974,33,6.6,221,56,0,3,4,2,17,4,0,0,0,0,0,0,0,0,0,2.6666666666666665,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4190530425,15997,2035,34,6.8,224,61,0,5,6,2,18,6,0,0,0,0,0,0,0,0,16544,6099,35,7.0,231,47,0,6,5,5,23,3,0,0,0,0,0,0,0,0,1,1.1666666666666667,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4204886439,17415,3440,36,7.2,217,60,0,8,7,11,29,4,0,0,0,0,0,0,0,0,17612,2212,35,7.0,250,43,0,7,8,3,18,5,1,0,1,0,1,0,0,1,1,2.7142857142857144,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4075119326,15809,2134,35,7.0,244,50,0,4,6,8,19,2,0,0,0,0,0,0,0,0,16616,3146,36,7.2,224,64,0,6,4,9,57,8,0,0,0,0,0,0,0,0,0,2.0,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4215676611,16047,3277,35,7.0,252,51,0,4,3,2,19,4,0,0,0,0,0,0,0,1,16043,3403,36,7.2,227,79,0,3,4,4,25,5,0,0,0,0,0,0,0,0,1,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4083291375,15941,2346,33,6.6,228,35,0,6,6,7,19,7,0,0,0,0,0,0,0,0,15591,3216,34,6.8,201,52,0,6,6,13,21,3,0,0,0,0,0,0,0,0,1,2.1666666666666665,3.1666666666666665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4241707914,19817,2402,36,7.2,227,40,0,13,9,14,17,7,0,0,0,0,0,0,0,0,17984,2499,35,7.0,194,59,0,9,13,13,46,4,0,0,0,0,0,0,0,0,1,3.0,1.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4086348344,14640,2315,33,6.6,201,28,0,3,13,1,16,2,0,0,0,0,0,0,0,0,20189,1819,38,7.6,258,50,0,13,3,15,14,7,0,0,0,0,0,0,0,0,0,0.3076923076923077,9.333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4194104536,15649,2749,33,6.6,207,55,0,5,12,6,31,2,0,0,0,0,0,0,0,0,18633,1733,36,7.2,224,46,0,12,5,10,17,6,0,0,0,0,0,0,0,0,0,0.9166666666666666,4.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4253812928,17377,4727,34,6.8,240,33,0,7,11,6,14,9,0,0,0,0,0,0,0,0,18266,3706,37,7.4,224,43,0,11,7,9,23,1,0,0,0,0,0,0,0,0,1,1.1818181818181819,2.857142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4142251312,15390,2760,34,6.8,216,52,0,3,6,4,18,2,0,0,0,0,0,0,0,0,17673,3093,36,7.2,265,64,0,6,3,9,20,7,0,0,0,0,0,0,0,0,1,1.1666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4162458554,18562,2188,39,7.8,259,84,0,7,3,8,36,6,0,0,0,0,0,0,0,0,15244,3299,34,6.8,247,48,0,3,7,2,40,6,0,0,0,0,0,0,0,1,1,5.0,0.7142857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4158716489,33206,4146,55,11.0,113,0,0,21,16,46,0,0,1,0,1,1,0,0,0,0,32636,7401,53,10.6,113,0,0,16,21,43,0,0,0,0,2,2,0,0,0,0,1,4.1875,2.8095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4196426255,15106,5131,34,6.8,232,52,0,2,3,1,15,4,0,0,0,0,0,0,0,1,15696,4296,35,7.0,259,56,0,3,2,0,18,0,0,0,0,0,0,0,0,0,0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4190750143,33248,4305,55,11.0,109,0,0,21,25,50,19,0,0,0,1,1,0,0,0,0,33157,3689,56,11.2,92,0,0,25,21,62,0,0,1,0,1,1,0,0,0,0,1,2.84,4.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4224566649,17602,2577,34,6.8,201,34,0,10,13,12,22,2,0,0,0,0,0,0,0,0,19567,2532,35,7.0,196,48,0,13,10,14,17,2,0,0,0,0,0,0,0,1,0,1.6923076923076923,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4252255705,15795,2705,33,6.6,235,52,0,2,10,3,20,3,0,0,0,0,0,0,0,0,18963,6998,36,7.2,236,56,0,10,2,17,25,4,0,0,0,0,0,0,0,0,0,0.5,13.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4066914469,18713,4043,35,7.0,239,44,0,10,8,9,15,4,1,0,1,0,0,1,0,0,17365,3045,35,7.0,211,61,0,8,10,12,19,3,0,0,0,0,0,0,0,0,0,2.375,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4147458128,17767,2847,36,7.2,244,61,0,7,9,8,38,8,0,0,0,0,0,0,0,0,17168,2433,35,7.0,207,44,0,9,7,11,15,3,0,0,0,0,0,0,0,0,1,1.6666666666666667,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4196533198,15281,3046,35,7.0,294,44,0,1,2,1,20,6,0,0,0,0,0,0,0,0,15508,3608,35,7.0,256,68,0,2,1,3,20,1,0,0,0,0,0,0,0,1,0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4232311377,17420,2350,37,7.4,238,55,0,6,7,4,43,2,0,0,0,0,0,0,0,1,15664,3464,35,7.0,196,44,0,7,6,5,13,16,0,0,0,0,0,0,0,0,1,1.4285714285714286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4191721487,16571,4756,35,7.0,236,55,0,5,6,8,23,5,0,0,0,0,0,0,0,1,16205,5655,34,6.8,209,45,0,6,5,11,66,7,0,0,0,0,0,0,0,0,0,2.1666666666666665,3.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4251025555,34408,3283,55,11.0,122,0,0,22,17,56,0,0,1,1,2,2,0,0,1,0,30468,5898,53,10.6,86,0,0,17,22,26,19,0,0,0,0,0,0,0,0,0,1,4.588235294117647,1.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4071057715,15412,2197,32,6.4,206,16,0,7,3,8,17,1,0,0,0,0,0,0,0,0,15802,3157,36,7.2,257,62,0,3,7,3,13,5,0,0,0,0,0,0,0,0,0,5.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4015571955,15209,1408,34,6.8,231,49,0,3,6,3,17,3,0,0,0,0,0,0,0,0,16743,2428,36,7.2,244,63,0,6,3,8,15,5,0,0,0,0,0,0,0,0,0,1.0,4.666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4154998195,17545,4605,33,6.6,202,54,0,6,10,6,39,4,0,0,1,0,0,1,0,0,19385,4535,37,7.4,234,79,0,10,6,10,39,3,1,0,1,0,1,0,0,1,0,1.2,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4091318399,15009,3809,29,5.8,113,41,0,7,11,8,32,0,0,0,0,0,0,0,0,0,18239,2174,34,6.8,213,60,0,11,7,6,38,3,0,0,0,0,0,0,0,0,0,1.3636363636363635,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4226999696,15644,3969,33,6.6,182,56,0,5,13,6,10,2,0,0,0,0,0,0,0,0,18031,4376,34,6.8,214,32,0,13,5,17,16,3,0,0,0,0,0,0,0,0,0,0.8461538461538461,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4201130201,16044,2184,35,7.0,227,44,0,6,3,4,19,3,0,0,0,0,0,0,0,0,15492,1542,35,7.0,242,46,0,3,6,4,18,6,0,0,0,0,0,0,0,0,0,3.3333333333333335,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4192842152,16367,4617,35,7.0,224,39,0,5,3,5,19,2,0,0,0,0,0,0,0,0,14815,3300,34,6.8,227,40,0,3,5,6,14,3,0,0,0,0,0,0,0,0,1,3.3333333333333335,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4177072170,15074,3244,35,7.0,246,46,0,2,5,2,19,7,0,0,0,0,0,0,0,0,17154,3434,36,7.2,255,72,0,5,2,4,70,6,0,0,0,0,0,0,0,0,0,0.8,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4211547208,19479,1409,37,7.4,249,36,0,12,3,11,17,6,1,0,1,0,0,1,0,0,14322,2912,33,6.6,168,41,0,3,12,2,22,4,0,0,0,0,0,0,0,0,1,7.666666666666667,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4199893709,15837,2112,36,7.2,260,75,0,3,4,2,14,2,0,0,0,0,0,0,0,1,15940,3645,36,7.2,267,48,0,4,3,2,19,4,0,0,0,0,0,0,0,0,1,1.25,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4223033564,15177,2822,32,6.4,185,44,0,5,10,6,19,2,0,0,0,0,0,0,0,0,17791,3876,36,7.2,225,42,0,10,5,7,24,4,0,0,0,0,0,0,0,0,0,1.1,3.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4164458684,16728,2743,35,7.0,206,41,0,7,6,13,53,3,0,0,0,0,0,0,0,0,15676,2566,34,6.8,217,42,0,6,7,8,32,5,0,0,0,0,0,0,0,0,1,3.3333333333333335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4205752327,14237,3352,32,6.4,212,55,0,2,8,3,15,1,0,0,0,0,0,0,0,0,16001,3436,35,7.0,209,53,0,8,2,5,33,3,0,0,0,0,0,0,0,0,1,0.625,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4239167161,19771,3546,36,7.2,201,37,0,15,6,12,13,3,0,0,0,0,0,0,0,0,14298,2688,31,6.2,148,43,0,6,15,4,11,2,0,0,0,0,0,0,0,0,1,4.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4232235921,18480,5930,35,7.0,216,39,0,9,5,14,17,6,0,0,0,0,0,0,0,0,15386,2436,32,6.4,206,39,0,5,9,5,18,7,0,0,0,0,0,0,0,0,0,4.6,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4127641657,15788,2403,31,6.2,195,47,0,5,9,6,39,6,0,0,0,0,0,0,0,0,19175,1260,34,6.8,242,36,0,9,5,11,42,3,1,0,1,0,0,1,0,0,0,1.2222222222222223,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4027087047,30307,2212,51,10.2,117,0,0,9,12,24,86,0,0,0,0,0,0,0,0,0,29759,5326,51,10.2,113,0,0,12,9,22,0,0,1,0,1,1,0,0,0,0,1,2.75,3.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4144434227,14094,2999,33,6.6,207,47,0,2,5,3,13,4,0,0,0,0,0,0,0,0,15618,3243,34,6.8,228,53,0,5,2,4,40,5,0,0,0,0,0,0,0,0,0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4085264703,19104,1579,37,7.4,240,68,0,12,7,10,30,4,0,0,0,0,0,0,0,0,15492,3787,33,6.6,182,40,0,7,12,3,22,4,0,0,0,0,0,0,0,1,1,3.142857142857143,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4092072458,15600,3060,33,6.6,212,39,0,5,6,6,16,5,0,0,0,0,0,0,0,0,16421,2346,34,6.8,231,53,0,6,5,5,49,7,0,0,0,0,0,0,0,0,1,1.8333333333333333,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4208098901,19126,2842,35,7.0,229,63,0,9,10,7,16,1,1,0,1,0,1,0,0,1,17667,2807,34,6.8,201,59,0,10,9,16,34,2,0,0,0,0,0,0,0,0,1,1.6,2.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
